N,block,rN,err
9,85,2.92986,0.011568
9,86,2.92989,0.0114343
9,87,2.93098,0.0113563
9,88,2.93094,0.011228
9,89,2.93106,0.0111033
9,90,2.92949,0.011092
9,91,2.92846,0.0110193
9,92,2.92757,0.0109365
9,93,2.9268,0.0108471
9,94,2.92723,0.010741
9,95,2.92822,0.0106744
9,96,2.9276,0.0105816
9,97,2.93001,0.0107458
9,98,2.93066,0.0106563
9,99,2.93089,0.0105518
10,0,2.98942,0
10,1,3.04287,0.0534515
10,2,3.03949,0.0310445
10,3,3.06613,0.0345144
10,4,3.10247,0.0451165
10,5,3.09116,0.0385352
10,6,3.12373,0.0460585
10,7,3.13448,0.0413121
10,8,3.12131,0.038741
10,9,3.13087,0.0359463
10,10,3.11065,0.0382918
10,11,3.12889,0.0394279
10,12,3.13168,0.0363755
10,13,3.12739,0.033949
10,14,3.12301,0.0319067
10,15,3.1349,0.0321266
10,16,3.12067,0.033366
10,17,3.10961,0.033343
10,18,3.10241,0.0323522
10,19,3.1148,0.033099
10,20,3.10809,0.0321896
10,21,3.1087,0.0306975
10,22,3.11196,0.0295134
10,23,3.11213,0.0282574
10,24,3.11128,0.027117
10,25,3.10339,0.0272219
10,26,3.09644,0.0270994
10,27,3.09432,0.0262001
10,28,3.09244,0.0253499
10,29,3.10245,0.0264569
10,30,3.09645,0.026283
10,31,3.08938,0.0264134
10,32,3.09402,0.0260177
10,33,3.0876,0.026043
10,34,3.08785,0.0252892
10,35,3.08982,0.0246558
10,36,3.08973,0.0239803
10,37,3.08609,0.0236242
10,38,3.0884,0.0231268
10,39,3.08603,0.0226661
10,40,3.08471,0.0221456
10,41,3.08898,0.0220304
10,42,3.09346,0.0219731
10,43,3.09296,0.0214736
10,44,3.09326,0.020993
10,45,3.09085,0.0206727
10,46,3.09242,0.0202895
10,47,3.09509,0.0200403
10,48,3.09364,0.0196803
10,49,3.09436,0.019296
10,50,3.09216,0.0190407
10,51,3.09056,0.0187396
10,52,3.08837,0.0185131
10,53,3.08931,0.0181915
10,54,3.08619,0.0181276
10,55,3.08713,0.0178258
10,56,3.08801,0.0175322
10,57,3.088,0.0172272
10,58,3.08458,0.0172736
10,59,3.08073,0.0174139
10,60,3.07994,0.0171443
10,61,3.08054,0.0168761
10,62,3.08001,0.0166146
10,63,3.07974,0.0163551
10,64,3.08161,0.0162092
10,65,3.08216,0.0159711
10,66,3.08441,0.0158921
10,67,3.08421,0.015658
10,68,3.08295,0.0154808
10,69,3.08568,0.0155002
10,70,3.0859,0.015282
10,71,3.08695,0.015105
10,72,3.08828,0.0149557
10,73,3.08615,0.014905
10,74,3.08486,0.0147613
10,75,3.08307,0.014676
10,76,3.07992,0.0148224
10,77,3.081,0.0146713
10,78,3.07749,0.0149036
10,79,3.07763,0.0147168
10,80,3.07655,0.0145743
10,81,3.07493,0.0144865
10,82,3.07575,0.0143346
10,83,3.07593,0.014164
10,84,3.07766,0.0141032
10,85,3.07546,0.0141113
10,86,3.07614,0.0139649
10,87,3.07752,0.0138737
10,88,3.07671,0.0137407
10,89,3.07631,0.0135929
10,90,3.07477,0.0135309
10,91,3.07474,0.0133831
10,92,3.07388,0.0132664
10,93,3.07318,0.0131431
10,94,3.07392,0.0130253
10,95,3.07572,0.0130136
10,96,3.07478,0.0129129
10,97,3.07847,0.013303
10,98,3.07988,0.013243
10,99,3.08046,0.0131225
11,0,3.1281,0
11,1,3.14266,0.0145546
11,2,3.18683,0.0449604
11,3,3.21072,0.0397669
11,4,3.25194,0.0514586
11,5,3.22531,0.0497422
11,6,3.25425,0.0510358
11,7,3.26117,0.0447375
11,8,3.24735,0.0418071
11,9,3.24927,0.0374427
11,10,3.23015,0.0388886
11,11,3.24997,0.0406572
11,12,3.25446,0.0376671
11,13,3.24877,0.0353334
11,14,3.2441,0.0332235
11,15,3.25618,0.0333436
11,16,3.2382,0.0361149
11,17,3.22661,0.0359669
11,18,3.22107,0.0344709
11,19,3.23202,0.0344873
11,20,3.22497,0.0335527
11,21,3.23109,0.0325722
11,22,3.23438,0.0312971
11,23,3.23324,0.0299865
11,24,3.23618,0.0289125
11,25,3.23079,0.0282967
11,26,3.22275,0.0283908
11,27,3.22109,0.0274084
11,28,3.21742,0.0267007
11,29,3.22878,0.0281876
11,30,3.22371,0.0277304
11,31,3.21871,0.0273116
11,32,3.22275,0.0267781
11,33,3.21642,0.0267394
11,34,3.21662,0.0259649
11,35,3.22025,0.0254934
11,36,3.21834,0.0248683
11,37,3.21294,0.0247987
11,38,3.21531,0.02427
11,39,3.21456,0.0236675
11,40,3.21341,0.0231114
11,41,3.21713,0.0228589
11,42,3.22286,0.023045
11,43,3.22327,0.0225189
11,44,3.22147,0.0220867
11,45,3.21743,0.021975
11,46,3.22065,0.0217413
11,47,3.22065,0.0212835
11,48,3.21903,0.0209078
11,49,3.21913,0.0204856
11,50,3.21759,0.0201389
11,51,3.21533,0.0198762
11,52,3.21115,0.0199419
11,53,3.21242,0.0196103
11,54,3.20942,0.0194823
11,55,3.21234,0.0193524
11,56,3.21223,0.0190101
11,57,3.212,0.0186809
11,58,3.20731,0.0189499
11,59,3.20364,0.0189892
11,60,3.20301,0.018686
11,61,3.20379,0.0183988
11,62,3.20424,0.0181099
11,63,3.20601,0.0179126
11,64,3.21012,0.018106
11,65,3.21162,0.0178932
11,66,3.21338,0.0177113
11,67,3.2133,0.017449
11,68,3.21315,0.0171949
11,69,3.21669,0.017313
11,70,3.21652,0.0170682
11,71,3.21835,0.0169287
11,72,3.22031,0.0168089
11,73,3.21745,0.0168238
11,74,3.21648,0.0166265
11,75,3.21418,0.0165667
11,76,3.21124,0.0166122
11,77,3.21233,0.0164337
11,78,3.20908,0.016545
11,79,3.20965,0.0163467
11,80,3.20769,0.0162622
11,81,3.20588,0.0161646
11,82,3.20594,0.0159688
11,83,3.20699,0.0158125
11,84,3.20927,0.0157896
11,85,3.20606,0.0159308
11,86,3.2063,0.0157484
11,87,3.2091,0.0158187
11,88,3.20863,0.0156471
11,89,3.20883,0.0154735
11,90,3.20758,0.0153535
11,91,3.20757,0.0151857
11,92,3.20516,0.0152137
11,93,3.20511,0.0150511
11,94,3.20637,0.0149451
11,95,3.20868,0.0149686
11,96,3.20801,0.0148288
11,97,3.21198,0.0152061
11,98,3.21409,0.0151979
11,99,3.21518,0.015085
12,0,3.30839,0
12,1,3.29173,0.0166557
12,2,3.28349,0.0126677
12,3,3.32442,0.0419016
12,4,3.34109,0.0364887
12,5,3.3286,0.0323061
12,6,3.35655,0.0390714
12,7,3.3667,0.0353273
12,8,3.357,0.032632
12,9,3.3623,0.0296649
12,10,3.34238,0.0334174
12,11,3.36229,0.0364272
12,12,3.37288,0.0351418
12,13,3.36705,0.0330535
12,14,3.36293,0.0310461
12,15,3.37122,0.0302024
12,16,3.35606,0.0321676
12,17,3.34356,0.0328024
12,18,3.33656,0.0318086
12,19,3.35173,0.0337774
12,20,3.34117,0.0338193
12,21,3.34713,0.0327908
12,22,3.35211,0.0317259
12,23,3.35454,0.0304721
12,24,3.3546,0.0292279
12,25,3.3485,0.0287374
12,26,3.34332,0.0281323
12,27,3.34079,0.0272265
12,28,3.33706,0.0265356
12,29,3.34635,0.0272698
12,30,3.34722,0.0263896
12,31,3.34318,0.0258681
12,32,3.34694,0.0253519
12,33,3.3401,0.025529
12,34,3.33883,0.0248215
12,35,3.34169,0.0242919
12,36,3.34074,0.0236454
12,37,3.33511,0.0236926
12,38,3.3366,0.0231251
12,39,3.33909,0.0226768
12,40,3.33779,0.0221553
12,41,3.34494,0.0227741
12,42,3.35162,0.0232181
12,43,3.35374,0.0227832
12,44,3.35199,0.0223399
12,45,3.35226,0.0218506
12,46,3.35373,0.0214311
12,47,3.35418,0.0209847
12,48,3.35301,0.0205853
12,49,3.3534,0.0201732
12,50,3.35083,0.0199395
12,51,3.35066,0.019553
12,52,3.34772,0.0194043
12,53,3.34586,0.0191324
12,54,3.34205,0.0191646
12,55,3.34512,0.0190678
12,56,3.34472,0.0187345
12,57,3.34421,0.0184157
12,58,3.34008,0.0185653
12,59,3.3353,0.0188697
12,60,3.33426,0.018587
12,61,3.33635,0.0184038
12,62,3.3375,0.0181457
12,63,3.34023,0.0180684
12,64,3.34422,0.0182305
12,65,3.34706,0.0181752
12,66,3.34859,0.0179669
12,67,3.34811,0.0177072
12,68,3.34788,0.0174502
12,69,3.35104,0.017487
12,70,3.35104,0.017239
12,71,3.3524,0.0170525
12,72,3.35505,0.0170243
12,73,3.35315,0.016899
12,74,3.35136,0.0167687
12,75,3.34968,0.0166314
12,76,3.34783,0.0165177
12,77,3.349,0.0163462
12,78,3.34402,0.0168873
12,79,3.34564,0.0167534
12,80,3.34406,0.0166206
12,81,3.34154,0.0166092
12,82,3.34012,0.0164696
12,83,3.34169,0.0163483
12,84,3.34468,0.0164297
12,85,3.34125,0.0165972
12,86,3.34216,0.0164308
12,87,3.34647,0.0168032
12,88,3.34467,0.0167104
12,89,3.34374,0.0165499
12,90,3.343,0.0163834
12,91,3.34198,0.0162364
12,92,3.34011,0.0161693
12,93,3.33992,0.0159975
12,94,3.34068,0.0158463
12,95,3.34275,0.0158158
12,96,3.34189,0.0156753
12,97,3.34613,0.0160846
12,98,3.34802,0.0160322
12,99,3.34849,0.0158781
13,0,3.50029,0
13,1,3.4539,0.0463938
13,2,3.46789,0.0302204
13,3,3.47115,0.0216153
13,4,3.48216,0.0200391
13,5,3.47384,0.018354
13,6,3.487,0.0203392
13,7,3.48292,0.0180798
13,8,3.47186,0.0194021
13,9,3.4806,0.0194277
13,10,3.4599,0.0271544
13,11,3.47498,0.0290188
13,12,3.48455,0.0283568
13,13,3.48416,0.0262562
13,14,3.47695,0.0254844
13,15,3.48605,0.0255156
13,16,3.46726,0.030455
13,17,3.45893,0.0298967
13,18,3.45251,0.0289991
13,19,3.46953,0.0323485
13,20,3.45993,0.0322321
13,21,3.46573,0.0312744
13,22,3.46452,0.029908
13,23,3.46741,0.0287798
13,24,3.46177,0.0281751
13,25,3.45507,0.0278861
13,26,3.45035,0.0272446
13,27,3.45172,0.0262889
13,28,3.44836,0.0255873
13,29,3.46022,0.0274191
13,30,3.46042,0.0265206
13,31,3.45627,0.0260107
13,32,3.46281,0.0260445
13,33,3.45553,0.0262943
13,34,3.4537,0.0255976
13,35,3.45612,0.0249939
13,36,3.45518,0.0243272
13,37,3.45012,0.0242145
13,38,3.45043,0.0235876
13,39,3.45165,0.0230224
13,40,3.44982,0.0225282
13,41,3.45879,0.0237471
13,42,3.46445,0.0238688
13,43,3.46607,0.0233759
13,44,3.46476,0.0228881
13,45,3.46615,0.0224279
13,46,3.46775,0.0220038
13,47,3.46821,0.0215455
13,48,3.46663,0.0211604
13,49,3.46908,0.0208769
13,50,3.4681,0.0204868
13,51,3.46533,0.0202786
13,52,3.46326,0.0199997
13,53,3.46066,0.0197974
13,54,3.45562,0.0200766
13,55,3.45886,0.0199787
13,56,3.46028,0.0196767
13,57,3.45968,0.0193439
13,58,3.45519,0.0195358
13,59,3.45074,0.0197177
13,60,3.44946,0.019434
13,61,3.45148,0.0192252
13,62,3.45263,0.0189524
13,63,3.45575,0.018912
13,64,3.4585,0.0188215
13,65,3.46174,0.0188144
13,66,3.4638,0.0186463
13,67,3.46252,0.0184151
13,68,3.46295,0.0181513
13,69,3.46685,0.0183108
13,70,3.46783,0.0180776
13,71,3.46848,0.0178368
13,72,3.47234,0.0180093
13,73,3.46993,0.0179275
13,74,3.46762,0.0178376
13,75,3.46641,0.0176424
13,76,3.46436,0.0175321
13,77,3.46472,0.0173096
13,78,3.45886,0.0180678
13,79,3.46061,0.0179264
13,80,3.45995,0.0177161
13,81,3.45849,0.0175592
13,82,3.45541,0.0176184
13,83,3.45783,0.0175747
13,84,3.45895,0.0174032
13,85,3.45629,0.0174051
13,86,3.45775,0.0172659
13,87,3.46296,0.0178457
13,88,3.46188,0.017677
13,89,3.46122,0.0174918
13,90,3.46055,0.0173118
13,91,3.45865,0.0172276
13,92,3.45664,0.0171593
13,93,3.4559,0.0169919
13,94,3.45659,0.0168264
13,95,3.45924,0.0168589
13,96,3.45861,0.0166958
13,97,3.46248,0.016971
13,98,3.46475,0.0169516
13,99,3.46551,0.0167982
14,0,3.64218,0
14,1,3.59149,0.0506951
14,2,3.57888,0.0318686
14,3,3.59875,0.0300441
14,4,3.60687,0.0246466
14,5,3.59308,0.024393
14,6,3.60508,0.0238518
14,7,3.59403,0.0234256
14,8,3.57843,0.0258882
14,9,3.59009,0.0259252
14,10,3.57474,0.0280282
14,11,3.59868,0.035043
14,12,3.60892,0.0338231
14,13,3.60738,0.0313522
14,14,3.60108,0.0298604
14,15,3.61059,0.0295073
14,16,3.59001,0.0345212
14,17,3.58148,0.033645
14,18,3.58214,0.0318316
14,19,3.59758,0.0339182
14,20,3.58551,0.0344466
14,21,3.59324,0.0337421
14,22,3.59516,0.0322985
14,23,3.59691,0.0309731
14,24,3.59335,0.0299212
14,25,3.58594,0.0296871
14,26,3.57888,0.0294261
14,27,3.58261,0.0286007
14,28,3.5784,0.0279162
14,29,3.59109,0.0298035
14,30,3.58987,0.0288516
14,31,3.58422,0.0285013
14,32,3.59084,0.0284063
14,33,3.58208,0.0289166
14,34,3.58105,0.0280972
14,35,3.58115,0.0273057
14,36,3.58062,0.0265628
14,37,3.57682,0.0261312
14,38,3.57487,0.025527
14,39,3.57608,0.0249098
14,40,3.57523,0.0243092
14,41,3.58381,0.025225
14,42,3.58884,0.0251408
14,43,3.58719,0.0246184
14,44,3.5855,0.0241242
14,45,3.58799,0.0237254
14,46,3.58808,0.0232153
14,47,3.58837,0.0227283
14,48,3.5874,0.0222808
14,49,3.59211,0.022334
14,50,3.5897,0.0220241
14,51,3.58941,0.0215983
14,52,3.58927,0.0211874
14,53,3.58623,0.0210117
14,54,3.5819,0.0210755
14,55,3.58558,0.0210199
14,56,3.58794,0.0207828
14,57,3.5884,0.0204264
14,58,3.58255,0.0209134
14,59,3.57641,0.0214592
14,60,3.57476,0.0211682
14,61,3.57583,0.0208514
14,62,3.57668,0.0205352
14,63,3.58012,0.0205021
14,64,3.5814,0.0202247
14,65,3.586,0.0204402
14,66,3.5877,0.0202047
14,67,3.5856,0.0200163
14,68,3.58605,0.0197294
14,69,3.58941,0.019733
14,70,3.58907,0.019456
14,71,3.58851,0.0191923
14,72,3.59286,0.019422
14,73,3.59124,0.0192259
14,74,3.58904,0.0190955
14,75,3.58815,0.0188634
14,76,3.58703,0.0186508
14,77,3.58731,0.0184124
14,78,3.58112,0.0192039
14,79,3.58415,0.0192032
14,80,3.58403,0.0189651
14,81,3.58255,0.0187906
14,82,3.57937,0.0188327
14,83,3.58294,0.0189465
14,84,3.5853,0.0188703
14,85,3.5825,0.0188582
14,86,3.58338,0.018661
14,87,3.58907,0.0193033
14,88,3.58761,0.019141
14,89,3.58721,0.0189312
14,90,3.58639,0.0187401
14,91,3.58434,0.0186487
14,92,3.58332,0.0184752
14,93,3.58214,0.0183157
14,94,3.58293,0.0181394
14,95,3.58513,0.0180834
14,96,3.58477,0.0178996
14,97,3.5882,0.0180442
14,98,3.59081,0.0180514
14,99,3.59195,0.0179065
15,0,3.78897,0
15,1,3.73367,0.0553005
15,2,3.73224,0.0319598
15,3,3.73712,0.0231217
15,4,3.72004,0.0247514
15,5,3.71431,0.0210065
15,6,3.72178,0.0192607
15,7,3.71911,0.016893
15,8,3.70722,0.0190559
15,9,3.72443,0.0242156
15,10,3.715,0.0238472
15,11,3.7299,0.0263827
15,12,3.73886,0.0258708
15,13,3.73964,0.0239645
15,14,3.73712,0.0224523
15,15,3.74547,0.0226034
15,16,3.72328,0.030717
15,17,3.71823,0.029397
15,18,3.72127,0.0279728
15,19,3.73113,0.0283108
15,20,3.71891,0.0295722
15,21,3.72577,0.029018
15,22,3.72784,0.0278046
15,23,3.72541,0.026731
15,24,3.71962,0.0262867
15,25,3.70842,0.027627
15,26,3.70203,0.027341
15,27,3.70248,0.0263503
15,28,3.70088,0.0254757
15,29,3.71198,0.0269986
15,30,3.71377,0.0261743
15,31,3.70894,0.0257996
15,32,3.71591,0.0259614
15,33,3.70853,0.0262463
15,34,3.70694,0.0255349
15,35,3.70583,0.0248405
15,36,3.70506,0.0241719
15,37,3.70045,0.0239742
15,38,3.69788,0.0234926
15,39,3.7007,0.0230711
15,40,3.69887,0.0225763
15,41,3.70649,0.0233146
15,42,3.71146,0.0233011
15,43,3.71114,0.0227676
15,44,3.70865,0.0223946
15,45,3.70974,0.0219293
15,46,3.7095,0.0214589
15,47,3.71048,0.0210298
15,48,3.71136,0.0206151
15,49,3.7174,0.0210802
15,50,3.71482,0.0208225
15,51,3.714,0.0204348
15,52,3.71368,0.020048
15,53,3.71181,0.0197626
15,54,3.70898,0.0196041
15,55,3.71176,0.0194502
15,56,3.71358,0.0191926
15,57,3.71415,0.0188672
15,58,3.70816,0.0194883
15,59,3.70177,0.0201982
15,60,3.70083,0.0198862
15,61,3.70135,0.0195696
15,62,3.70247,0.0192889
15,63,3.70652,0.0194123
15,64,3.70774,0.0191508
15,65,3.71147,0.0192235
15,66,3.71309,0.0190031
15,67,3.70998,0.0189786
15,68,3.711,0.0187295
15,69,3.7148,0.0188481
15,70,3.71576,0.0186051
15,71,3.71693,0.0183823
15,72,3.72136,0.0186616
15,73,3.71875,0.0185913
15,74,3.71633,0.0185006
15,75,3.71502,0.0183023
15,76,3.71409,0.0180869
15,77,3.71549,0.0179077
15,78,3.70935,0.0187145
15,79,3.71174,0.0186328
15,80,3.71145,0.0184035
15,81,3.70969,0.0182633
15,82,3.70516,0.0186025
15,83,3.70868,0.0187147
15,84,3.71063,0.0185951
15,85,3.70692,0.0187465
15,86,3.70696,0.0185298
15,87,3.71111,0.0187825
15,88,3.71016,0.0185949
15,89,3.70978,0.018391
15,90,3.70858,0.0182276
15,91,3.70537,0.0183103
15,92,3.70349,0.0182102
15,93,3.70198,0.0180786
15,94,3.70104,0.0179121
15,95,3.70291,0.0178233
15,96,3.70258,0.0176417
15,97,3.70598,0.0177892
15,98,3.70863,0.0178057
15,99,3.70962,0.0176547
16,0,3.87634,0
16,1,3.85134,0.0249994
16,2,3.86769,0.0218076
16,3,3.87242,0.0161292
16,4,3.85226,0.0237161
16,5,3.86061,0.0210884
16,6,3.88201,0.0278457
16,7,3.8797,0.024225
16,8,3.86191,0.0278048
16,9,3.86303,0.0248944
16,10,3.84974,0.0261452
16,11,3.86375,0.0276739
16,12,3.86788,0.0257897
16,13,3.86656,0.0239128
16,14,3.86753,0.0222824
16,15,3.86658,0.0208649
16,16,3.84575,0.0286023
16,17,3.8424,0.0271735
16,18,3.84461,0.0257987
16,19,3.85357,0.0260624
16,20,3.84284,0.0270132
16,21,3.84592,0.02594
16,22,3.8514,0.0253854
16,23,3.84774,0.0245792
16,24,3.84034,0.0247087
16,25,3.83136,0.0253816
16,26,3.82344,0.0256766
16,27,3.82749,0.0250717
16,28,3.82623,0.0242242
16,29,3.8341,0.0246892
16,30,3.83538,0.0239141
16,31,3.8321,0.0233859
16,32,3.84172,0.0246213
16,33,3.83819,0.0241455
16,34,3.8345,0.0237338
16,35,3.8346,0.0230653
16,36,3.83207,0.022575
16,37,3.82724,0.0224976
16,38,3.82568,0.0219687
16,39,3.82693,0.0214489
16,40,3.82708,0.0209197
16,41,3.83401,0.0215578
16,42,3.8393,0.0217053
16,43,3.84042,0.0212359
16,44,3.83667,0.0210941
16,45,3.83599,0.0206415
16,46,3.83621,0.0201988
16,47,3.83905,0.0199763
16,48,3.83875,0.0195667
16,49,3.84413,0.0199117
16,50,3.84249,0.0195858
16,51,3.84222,0.0192073
16,52,3.84103,0.0188794
16,53,3.84041,0.0185368
16,54,3.83724,0.0184706
16,55,3.8407,0.0184654
16,56,3.84294,0.0182763
16,57,3.84276,0.0179593
16,58,3.83598,0.0189106
16,59,3.82974,0.0196127
16,60,3.82801,0.0193656
16,61,3.82868,0.0190625
16,62,3.82997,0.018802
16,63,3.83282,0.0187238
16,64,3.83413,0.0184801
16,65,3.83644,0.018344
16,66,3.83758,0.0181038
16,67,3.83477,0.0180551
16,68,3.83464,0.017792
16,69,3.84006,0.018352
16,70,3.84061,0.0181001
16,71,3.84235,0.0179319
16,72,3.84584,0.0180263
16,73,3.84467,0.0178198
16,74,3.84047,0.0180749
16,75,3.84019,0.0178377
16,76,3.83991,0.0176067
16,77,3.84004,0.0173799
16,78,3.83418,0.0181303
16,79,3.83693,0.0181118
16,80,3.83549,0.0179449
16,81,3.83406,0.0177822
16,82,3.83052,0.017919
16,83,3.8353,0.0183376
16,84,3.83758,0.0182631
16,85,3.83302,0.018616
16,86,3.83274,0.0184029
16,87,3.83778,0.0188781
16,88,3.83693,0.0186843
16,89,3.83562,0.0185221
16,90,3.83502,0.0183271
16,91,3.83108,0.0185508
16,92,3.82912,0.0184538
16,93,3.82767,0.018314
16,94,3.82675,0.0181436
16,95,3.82758,0.0179729
16,96,3.82749,0.0177868
16,97,3.83148,0.0180502
16,98,3.83423,0.0180777
16,99,3.83631,0.0180156
17,0,4.0084,0
17,1,3.97243,0.0359688
17,2,3.98999,0.0271961
17,3,4.00187,0.0226026
17,4,3.97951,0.0284015
17,5,3.97197,0.0243853
17,6,3.98081,0.0224282
17,7,3.97302,0.0209272
17,8,3.95868,0.0233773
17,9,3.96455,0.0217188
17,10,3.94863,0.0252861
17,11,3.9671,0.0295611
17,12,3.97245,0.0277149
17,13,3.96771,0.0260942
17,14,3.97293,0.0248471
17,15,3.97648,0.0235121
17,16,3.95151,0.0333334
17,17,3.94682,0.0317755
17,18,3.94808,0.0300829
17,19,3.9547,0.0292976
17,20,3.95037,0.0282028
17,21,3.95509,0.0273025
17,22,3.95643,0.0261229
17,23,3.95104,0.0255855
17,24,3.9484,0.0246825
17,25,3.94277,0.0243732
17,26,3.93738,0.0240647
17,27,3.94354,0.0239935
17,28,3.9427,0.0231665
17,29,3.95093,0.0238454
17,30,3.95041,0.0230694
17,31,3.94615,0.0227381
17,32,3.95468,0.0236321
17,33,3.95018,0.023364
17,34,3.94473,0.0233324
17,35,3.94498,0.0226763
17,36,3.94286,0.0221567
17,37,3.9374,0.0222447
17,38,3.93517,0.0217818
17,39,3.937,0.021309
17,40,3.93649,0.0207889
17,41,3.94247,0.0211508
17,42,3.94766,0.0212965
17,43,3.94837,0.0208188
17,44,3.94524,0.0205891
17,45,3.94473,0.020143
17,46,3.94403,0.0197223
17,47,3.94709,0.0195487
17,48,3.94654,0.0191535
17,49,3.95058,0.019195
17,50,3.94836,0.0189455
17,51,3.94787,0.0185839
17,52,3.94636,0.0182926
17,53,3.94762,0.0179948
17,54,3.94604,0.017735
17,55,3.94976,0.0178084
17,56,3.95262,0.0177262
17,57,3.95341,0.0174355
17,58,3.94657,0.0184522
17,59,3.94077,0.0190453
17,60,3.93816,0.018912
17,61,3.93988,0.0186842
17,62,3.94283,0.0186193
17,63,3.94647,0.0186845
17,64,3.94686,0.018399
17,65,3.95083,0.0185479
17,66,3.95205,0.0183098
17,67,3.94925,0.0182545
17,68,3.94771,0.0180541
17,69,3.95335,0.0186682
17,70,3.95296,0.0184076
17,71,3.95401,0.0181803
17,72,3.95637,0.0180839
17,73,3.95464,0.0179213
17,74,3.95042,0.0181782
17,75,3.95114,0.0179521
17,76,3.95081,0.0177205
17,77,3.95257,0.0175806
17,78,3.94685,0.0182755
17,79,3.94951,0.0182408
17,80,3.94724,0.0181568
17,81,3.94574,0.0179971
17,82,3.94179,0.0182107
17,83,3.94626,0.0185379
17,84,3.94823,0.0184242
17,85,3.94391,0.0187137
17,86,3.94251,0.0185505
17,87,3.94753,0.0190127
17,88,3.94542,0.0189157
17,89,3.94327,0.0188271
17,90,3.94314,0.0186195
17,91,3.94066,0.0185814
17,92,3.93881,0.0184732
17,93,3.93664,0.0184042
17,94,3.93664,0.0182094
17,95,3.93661,0.0180187
17,96,3.93667,0.0178321
17,97,3.9402,0.0179973
17,98,3.94279,0.0180027
17,99,3.9453,0.0179976
18,0,3.99499,0
18,1,3.962,0.0329892
18,2,3.99933,0.041914
18,3,4.05213,0.0605486
18,4,4.04284,0.0478125
18,5,4.06447,0.0446302
18,6,4.07732,0.0398494
18,7,4.07436,0.0346373
18,8,4.0723,0.0306166
18,9,4.07495,0.0275116
18,10,4.06212,0.0279979
18,11,4.07719,0.029674
18,12,4.08142,0.0276217
18,13,4.07187,0.0272978
18,14,4.08057,0.0268589
18,15,4.08226,0.0251811
18,16,4.05517,0.0359639
18,17,4.04635,0.0350344
18,18,4.04745,0.0331576
18,19,4.05459,0.0322556
18,20,4.05406,0.0306858
18,21,4.05957,0.0297721
18,22,4.06134,0.0285029
18,23,4.05601,0.0278054
18,24,4.05392,0.0267513
18,25,4.04649,0.0267549
18,26,4.04225,0.0260914
18,27,4.04496,0.025288
18,28,4.04311,0.0244704
18,29,4.04877,0.0243071
18,30,4.04684,0.0235885
18,31,4.04156,0.0234431
18,32,4.05364,0.025736
18,33,4.04711,0.0258093
18,34,4.04257,0.025469
18,35,4.04458,0.0248333
18,36,4.04469,0.024153
18,37,4.04003,0.0239664
18,38,4.03586,0.0237117
18,39,4.03752,0.0231703
18,40,4.03558,0.0226807
18,41,4.04261,0.0232242
18,42,4.04794,0.0232935
18,43,4.04896,0.022781
18,44,4.0474,0.0223238
18,45,4.04817,0.0218466
18,46,4.04715,0.0214009
18,47,4.05044,0.0212066
18,48,4.05151,0.020797
18,49,4.0552,0.0207085
18,50,4.05417,0.0203247
18,51,4.05142,0.0201176
18,52,4.05013,0.0197768
18,53,4.05116,0.0194345
18,54,4.05003,0.0191117
18,55,4.05485,0.0193784
18,56,4.05699,0.019155
18,57,4.05944,0.018981
18,58,4.0545,0.0193008
18,59,4.04727,0.0203067
18,60,4.04473,0.0201313
18,61,4.04628,0.0198643
18,62,4.05015,0.0199249
18,63,4.05429,0.0200436
18,64,4.05476,0.0197385
18,65,4.05841,0.0197775
18,66,4.05955,0.0195133
18,67,4.05593,0.0195623
18,68,4.05454,0.0193264
18,69,4.0605,0.0199593
18,70,4.05907,0.0197283
18,71,4.06082,0.0195307
18,72,4.06366,0.0194698
18,73,4.0624,0.0192464
18,74,4.05949,0.0192092
18,75,4.05995,0.0189603
18,76,4.06007,0.0187128
18,77,4.06243,0.0186212
18,78,4.05744,0.0190491
18,79,4.0591,0.0188823
18,80,4.05696,0.0187695
18,81,4.05614,0.0185576
18,82,4.05126,0.0189713
18,83,4.05599,0.019333
18,84,4.05869,0.0192936
18,85,4.05419,0.0195917
18,86,4.05154,0.0195459
18,87,4.0571,0.0201063
18,88,4.05549,0.0199435
18,89,4.05325,0.0198476
18,90,4.05258,0.0196399
18,91,4.0514,0.0194606
18,92,4.05014,0.0192917
18,93,4.04858,0.0191494
18,94,4.04909,0.0189538
18,95,4.04881,0.0187575
18,96,4.04824,0.0185717
18,97,4.05228,0.0188199
18,98,4.05513,0.0188444
18,99,4.05786,0.018855
19,0,4.00606,0
19,1,4.0128,0.00674074
19,2,4.07178,0.0591131
19,3,4.13175,0.0730931
19,4,4.14539,0.0582381
19,5,4.17256,0.0547653
19,6,4.18218,0.0472747
19,7,4.17176,0.0422446
19,8,4.16367,0.0381249
19,9,4.16681,0.0342439
19,10,4.15277,0.0340084
19,11,4.1594,0.0317454
19,12,4.16198,0.0293157
19,13,4.15591,0.0278121
19,14,4.16478,0.0273692
19,15,4.16369,0.0256248
19,16,4.14232,0.0321909
19,17,4.13544,0.0311195
19,18,4.13264,0.0295684
19,19,4.13933,0.0288372
19,20,4.1384,0.0274456
19,21,4.14922,0.0283199
19,22,4.15288,0.027306
19,23,4.14397,0.0276187
19,24,4.14358,0.0264937
19,25,4.13426,0.0271092
19,26,4.12867,0.0266776
