#BLOCK:   ACTUAL_P:     P_AVE:       ERROR:
        1957   0.0846041   0.0921103 0.000153265
        1958   0.0847772   0.0921066 0.000153232
        1959     0.08495   0.0921029 0.000153198
        1960   0.0851236   0.0920994 0.000153161
        1961    0.085297   0.0920959 0.000153122
        1962   0.0854704   0.0920925 0.000153081
        1963   0.0856439   0.0920892 0.000153039
        1964   0.0858168   0.0920861 0.000152994
        1965   0.0859901    0.092083 0.000152948
        1966    0.086163   0.0920799 0.000152899
        1967   0.0863356    0.092077  0.00015285
        1968   0.0865084   0.0920742 0.000152798
        1969   0.0866818   0.0920715 0.000152745
        1970   0.0868554   0.0920688 0.000152691
        1971   0.0870294   0.0920662 0.000152634
        1972   0.0872046   0.0920638 0.000152577
        1973   0.0873811   0.0920614 0.000152518
        1974   0.0875591   0.0920591 0.000152458
        1975   0.0877396   0.0920569 0.000152396
        1976   0.0879235   0.0920548 0.000152334
        1977   0.0881097   0.0920529  0.00015227
        1978   0.0883001    0.092051 0.000152204
        1979   0.0884953   0.0920492 0.000152138
        1980   0.0886956   0.0920475 0.000152071
        1981   0.0889022   0.0920459 0.000152002
        1982   0.0891159   0.0920444 0.000151933
        1983   0.0893371    0.092043 0.000151862
        1984    0.089567   0.0920418 0.000151791
        1985   0.0898065   0.0920407 0.000151719
        1986   0.0900553   0.0920397 0.000151645
        1987   0.0903153   0.0920388 0.000151572
        1988   0.0905875   0.0920381 0.000151497
        1989   0.0908726   0.0920375 0.000151422
        1990   0.0911708    0.092037 0.000151347
        1991   0.0914834   0.0920368 0.000151271
        1992     0.09181   0.0920366 0.000151195
        1993   0.0921527   0.0920367 0.000151119
        1994   0.0925121   0.0920369 0.000151044
        1995    0.092888   0.0920374 0.000150968
        1996   0.0932813    0.092038 0.000150894
        1997   0.0936921   0.0920388 0.000150821
        1998   0.0941208   0.0920399 0.000150749
        1999   0.0945676   0.0920411 0.000150679
        2000   0.0950338   0.0920426 0.000150611
