#BLOCK:   ACTUAL_KE:    KE_AVE:      ERROR:
       11896     3.31191     3.28984  0.00044064
       11897     3.29641     3.28984 0.000440603
       11898     3.31285     3.28985  0.00044057
       11899      3.3356     3.28985  0.00044055
       11900      3.3524     3.28986 0.000440544
       11901     3.34753     3.28986 0.000440534
       11902      3.2923     3.28986 0.000440497
       11903     3.23838     3.28986 0.000440481
       11904     3.27006     3.28985 0.000440447
       11905     3.29658     3.28985 0.000440411
       11906     3.31269     3.28986 0.000440378
       11907     3.30018     3.28986 0.000440342
       11908     3.26382     3.28986  0.00044031
       11909     3.24443     3.28985  0.00044029
       11910     3.21209     3.28985 0.000440301
       11911     3.24919     3.28984 0.000440277
       11912     3.32147     3.28984 0.000440248
       11913     3.34716     3.28985 0.000440238
       11914     3.34161     3.28985 0.000440222
       11915     3.31081     3.28986 0.000440189
       11916     3.26079     3.28985 0.000440159
       11917     3.22962     3.28985 0.000440151
       11918     3.25135     3.28984 0.000440126
       11919     3.28441     3.28984 0.000440089
       11920      3.2877     3.28984 0.000440052
       11921     3.27062     3.28984 0.000440018
       11922     3.24615     3.28984 0.000439997
       11923      3.2508     3.28984 0.000439972
       11924     3.26951     3.28983 0.000439938
       11925      3.2751     3.28983 0.000439903
       11926     3.26099     3.28983 0.000439873
       11927     3.24476     3.28983 0.000439852
       11928     3.25763     3.28982 0.000439824
       11929     3.25645     3.28982 0.000439796
       11930     3.24035     3.28982 0.000439778
       11931     3.25958     3.28981 0.000439749
       11932     3.27426     3.28981 0.000439714
       11933     3.26532     3.28981 0.000439682
       11934     3.24473     3.28981 0.000439661
       11935     3.23832      3.2898 0.000439645
       11936     3.25168      3.2898  0.00043962
       11937     3.26132      3.2898  0.00043959
       11938     3.25972     3.28979  0.00043956
       11939     3.25363     3.28979 0.000439534
       11940      3.2398     3.28979 0.000439517
       11941     3.21366     3.28978 0.000439526
       11942     3.22247     3.28978 0.000439526
       11943     3.25989     3.28977 0.000439496
       11944     3.27823     3.28977  0.00043946
       11945     3.27941     3.28977 0.000439424
       11946     3.27629     3.28977 0.000439389
       11947     3.27539     3.28977 0.000439354
       11948     3.27066     3.28977  0.00043932
       11949     3.25145     3.28976 0.000439295
       11950     3.22132     3.28976 0.000439296
       11951     3.19397     3.28975 0.000439332
       11952     3.20906     3.28974 0.000439347
       11953     3.23812     3.28974 0.000439332
       11954     3.26594     3.28974 0.000439299
       11955     3.29216     3.28974 0.000439263
       11956     3.29864     3.28974 0.000439226
       11957     3.27027     3.28974 0.000439193
       11958     3.24755     3.28973  0.00043917
       11959     3.25502     3.28973 0.000439143
       11960     3.24564     3.28973 0.000439122
       11961      3.2441     3.28972 0.000439102
       11962     3.27543     3.28972 0.000439067
       11963     3.30156     3.28972 0.000439031
       11964     3.28725     3.28972 0.000438994
       11965     3.25383     3.28972 0.000438968
       11966     3.26743     3.28972 0.000438935
       11967     3.31411     3.28972 0.000438903
       11968     3.33088     3.28972  0.00043888
       11969     3.30781     3.28972 0.000438846
       11970     3.27381     3.28972 0.000438811
       11971     3.27875     3.28972 0.000438776
       11972     3.29391     3.28972 0.000438739
       11973     3.28918     3.28972 0.000438702
       11974     3.28632     3.28972 0.000438666
       11975      3.2949     3.28972  0.00043863
       11976      3.3138     3.28972 0.000438597
       11977     3.33003     3.28973 0.000438574
       11978     3.32247     3.28973 0.000438546
       11979     3.26838     3.28973 0.000438513
       11980     3.18088     3.28972  0.00043857
       11981     3.18735     3.28971 0.000438617
       11982     3.27683     3.28971 0.000438582
       11983     3.32107     3.28971 0.000438553
       11984     3.32797     3.28972 0.000438528
       11985     3.32263     3.28972   0.0004385
       11986     3.31373     3.28972 0.000438468
       11987     3.29917     3.28972 0.000438432
       11988     3.28126     3.28972 0.000438396
       11989      3.2744     3.28972 0.000438361
       11990     3.28005     3.28972 0.000438325
       11991     3.29198     3.28972 0.000438289
       11992      3.3121     3.28972 0.000438256
       11993     3.32421     3.28972 0.000438229
       11994     3.32074     3.28973   0.0004382
       11995     3.29381     3.28973 0.000438164
       11996     3.25036     3.28972  0.00043814
       11997      3.2879     3.28972 0.000438103
       11998     3.29962     3.28972 0.000438067
       11999     3.26821     3.28972 0.000438035
       12000     3.27867     3.28972 0.000437999
       12001     3.30813     3.28972 0.000437965
       12002      3.3439     3.28973 0.000437952
       12003     3.37078     3.28973 0.000437968
       12004     3.37454     3.28974 0.000437988
       12005     3.36106     3.28975 0.000437992
       12006      3.3483     3.28975 0.000437983
       12007     3.33633     3.28976 0.000437963
       12008     3.32752     3.28976 0.000437938
       12009       3.341     3.28976 0.000437922
       12010     3.34662     3.28977 0.000437911
       12011     3.33529     3.28977 0.000437891
       12012     3.33544     3.28978 0.000437871
       12013     3.32407     3.28978 0.000437844
       12014     3.30849     3.28978 0.000437811
       12015     3.31714     3.28978  0.00043778
       12016     3.34004     3.28979 0.000437764
       12017     3.35289     3.28979 0.000437759
       12018     3.35595      3.2898 0.000437757
       12019     3.35696      3.2898 0.000437756
       12020     3.32387     3.28981 0.000437729
       12021     3.23732      3.2898 0.000437714
       12022     3.25835      3.2898 0.000437686
       12023     3.32261      3.2898 0.000437658
       12024     3.32966      3.2898 0.000437634
       12025     3.30367     3.28981 0.000437599
       12026     3.29229     3.28981 0.000437563
       12027     3.30691     3.28981 0.000437529
       12028     3.31445     3.28981 0.000437497
       12029     3.31085     3.28981 0.000437464
       12030     3.30935     3.28981 0.000437431
       12031     3.31322     3.28981 0.000437399
       12032     3.31657     3.28982 0.000437368
       12033     3.31606     3.28982 0.000437337
       12034     3.30919     3.28982 0.000437304
       12035     3.29193     3.28982 0.000437268
       12036      3.2684     3.28982 0.000437235
       12037     3.25644     3.28982 0.000437207
       12038     3.26793     3.28981 0.000437175
       12039     3.29589     3.28981 0.000437139
       12040     3.31332     3.28982 0.000437107
       12041     3.30409     3.28982 0.000437072
       12042     3.23153     3.28981 0.000437063
       12043     3.20502     3.28981 0.000437083
       12044     3.28347     3.28981 0.000437047
       12045     3.29753     3.28981 0.000437011
       12046     3.28719     3.28981 0.000436975
       12047     3.27278      3.2898 0.000436941
       12048     3.28103      3.2898 0.000436905
       12049     3.30583     3.28981 0.000436871
       12050     3.32437     3.28981 0.000436844
       12051     3.33921     3.28981 0.000436827
       12052     3.34216     3.28982 0.000436813
       12053     3.26584     3.28981 0.000436781
       12054     3.10848      3.2898 0.000437004
       12055     3.17838     3.28979 0.000437065
       12056     3.29668     3.28979 0.000437029
       12057     3.34217      3.2898 0.000437015
       12058     3.35106      3.2898 0.000437008
       12059     3.34866     3.28981 0.000436999
       12060     3.33936     3.28981 0.000436982
       12061     3.33002     3.28981 0.000436959
       12062     3.32533     3.28982 0.000436932
       12063      3.3237     3.28982 0.000436905
       12064     3.32679     3.28982  0.00043688
       12065      3.3324     3.28982 0.000436858
       12066     3.33641     3.28983 0.000436838
       12067     3.33788     3.28983  0.00043682
       12068      3.3384     3.28984 0.000436803
       12069     3.33863     3.28984 0.000436785
       12070     3.33248     3.28984 0.000436763
       12071     3.31031     3.28985  0.00043673
       12072     3.27977     3.28985 0.000436695
       12073     3.26815     3.28984 0.000436663
       12074     3.28297     3.28984 0.000436627
       12075     3.31017     3.28984 0.000436594
       12076     3.32864     3.28985  0.00043657
       12077     3.33723     3.28985 0.000436551
       12078     3.33939     3.28986 0.000436534
       12079     3.33293     3.28986 0.000436513
       12080     3.32341     3.28986 0.000436485
       12081     3.32998     3.28987 0.000436462
       12082     3.33846     3.28987 0.000436444
       12083     3.32787     3.28987 0.000436419
       12084     3.32675     3.28988 0.000436394
       12085     3.32783     3.28988 0.000436369
       12086      3.2904     3.28988 0.000436333
       12087     3.21158     3.28987 0.000436345
       12088     3.20026     3.28986 0.000436372
       12089     3.28402     3.28986 0.000436336
       12090     3.33627     3.28987 0.000436317
       12091     3.33614     3.28987 0.000436298
       12092     3.31832     3.28987 0.000436268
       12093     3.29633     3.28987 0.000436232
       12094      3.2811     3.28987 0.000436197
       12095     3.27903     3.28987 0.000436161
       12096     3.28308     3.28987 0.000436126
       12097     3.28476     3.28987  0.00043609
       12098     3.24626     3.28987 0.000436069
       12099     3.18654     3.28986 0.000436116
       12100     3.27967     3.28986 0.000436081
       12101      3.2835     3.28986 0.000436045
       12102     3.21443     3.28985 0.000436054
       12103     3.22854     3.28985 0.000436047
       12104     3.26976     3.28985 0.000436014
       12105     3.27596     3.28984  0.00043598
       12106     3.27695     3.28984 0.000435945
       12107     3.28468     3.28984 0.000435909
       12108     3.27579     3.28984 0.000435875
       12109     3.24907     3.28984 0.000435852
       12110     3.27211     3.28984 0.000435818
       12111     3.31009     3.28984 0.000435786
       12112     3.32327     3.28984 0.000435758
       12113     3.32434     3.28984 0.000435732
       12114     3.32103     3.28985 0.000435703
       12115     3.31884     3.28985 0.000435674
       12116     3.32113     3.28985 0.000435646
