#BLOCK:   ACTUAL_T:     T_AVE:       ERROR:
       11541     2.18328     2.19355 0.000299453
       11542     2.17648     2.19355 0.000299431
       11543     2.16324     2.19355 0.000299416
       11544     2.16831     2.19355 0.000299398
       11545     2.18082     2.19354 0.000299374
       11546     2.18007     2.19354 0.000299351
       11547     2.17264     2.19354  0.00029933
       11548     2.18397     2.19354 0.000299305
       11549     2.19589     2.19354 0.000299279
       11550     2.18439     2.19354 0.000299255
       11551     2.17165     2.19354 0.000299235
       11552      2.1883     2.19354 0.000299209
       11553     2.18213     2.19354 0.000299185
       11554     2.14638     2.19353 0.000299187
       11555     2.13265     2.19353 0.000299207
       11556     2.17089     2.19353 0.000299188
       11557     2.19445     2.19353 0.000299162
       11558     2.19402     2.19353 0.000299136
       11559     2.18271     2.19353 0.000299112
       11560      2.1728     2.19352 0.000299091
       11561     2.17111     2.19352 0.000299072
       11562     2.17894     2.19352 0.000299048
       11563     2.19091     2.19352 0.000299023
       11564     2.19121     2.19352 0.000298997
       11565     2.17805     2.19352 0.000298974
       11566     2.16157     2.19352 0.000298961
       11567     2.14042     2.19351  0.00029897
       11568     2.12289      2.1935 0.000299007
       11569     2.16165      2.1935 0.000298994
       11570     2.17754      2.1935 0.000298971
       11571     2.17271      2.1935  0.00029895
       11572     2.17441      2.1935 0.000298929
       11573     2.18019      2.1935 0.000298906
       11574     2.17207     2.19349 0.000298885
       11575     2.15765     2.19349 0.000298876
       11576     2.17568     2.19349 0.000298854
       11577     2.19521     2.19349 0.000298828
       11578     2.20126     2.19349 0.000298803
       11579     2.19654     2.19349 0.000298777
       11580     2.17739     2.19349 0.000298755
       11581      2.1483     2.19349 0.000298754
       11582     2.11955     2.19348 0.000298797
       11583     2.15474     2.19348  0.00029879
       11584     2.20834     2.19348 0.000298767
       11585     2.22214     2.19348 0.000298751
       11586     2.19773     2.19348 0.000298726
       11587     2.17599     2.19348 0.000298704
       11588     2.18137     2.19348  0.00029868
       11589     2.15627     2.19347 0.000298671
       11590     2.12254     2.19347 0.000298708
       11591      2.1601     2.19347 0.000298696
       11592     2.20851     2.19347 0.000298673
       11593     2.20755     2.19347  0.00029865
       11594     2.19911     2.19347 0.000298625
       11595     2.19874     2.19347 0.000298599
       11596     2.19836     2.19347 0.000298574
       11597     2.19615     2.19347 0.000298548
       11598     2.19412     2.19347 0.000298522
       11599     2.17715     2.19347   0.0002985
       11600     2.16648     2.19347 0.000298483
       11601     2.15805     2.19346 0.000298473
       11602     2.17145     2.19346 0.000298453
       11603     2.19047     2.19346 0.000298428
       11604     2.18374     2.19346 0.000298403
       11605     2.17145     2.19346 0.000298384
       11606     2.17918     2.19346  0.00029836
       11607      2.1921     2.19346 0.000298335
       11608     2.19559     2.19346 0.000298309
       11609     2.19288     2.19346 0.000298283
       11610     2.18896     2.19346 0.000298258
       11611     2.18708     2.19346 0.000298233
       11612     2.18637     2.19345 0.000298208
       11613     2.18421     2.19345 0.000298183
       11614     2.18447     2.19345 0.000298158
       11615     2.18615     2.19345 0.000298133
       11616     2.17768     2.19345 0.000298111
       11617       2.158     2.19345 0.000298101
       11618     2.13823     2.19344 0.000298113
       11619     2.14913     2.19344 0.000298112
       11620     2.17248     2.19344 0.000298092
       11621     2.19581     2.19344 0.000298066
       11622     2.20629     2.19344 0.000298042
       11623     2.20393     2.19344 0.000298018
       11624     2.19917     2.19344 0.000297993
       11625     2.19468     2.19344 0.000297967
       11626      2.1856     2.19344 0.000297942
       11627     2.17562     2.19344 0.000297921
       11628     2.16582     2.19344 0.000297905
       11629     2.15041     2.19343 0.000297902
       11630     2.16506     2.19343 0.000297886
       11631     2.18335     2.19343 0.000297862
       11632      2.1857     2.19343 0.000297837
       11633     2.18482     2.19343 0.000297812
       11634     2.18904     2.19343 0.000297787
       11635     2.19034     2.19343 0.000297762
       11636     2.18632     2.19343 0.000297737
       11637     2.17965     2.19343 0.000297713
       11638     2.17068     2.19342 0.000297694
       11639     2.16352     2.19342  0.00029768
       11640     2.16049     2.19342 0.000297668
       11641     2.14751     2.19341 0.000297668
       11642      2.1399     2.19341 0.000297678
       11643     2.15874     2.19341 0.000297667
       11644      2.1676      2.1934  0.00029765
       11645     2.16386      2.1934 0.000297635
       11646     2.15746      2.1934 0.000297626
       11647     2.15791      2.1934 0.000297616
       11648     2.16343     2.19339 0.000297601
       11649     2.15942     2.19339  0.00029759
       11650      2.1518     2.19339 0.000297586
       11651     2.15358     2.19338  0.00029758
       11652     2.15681     2.19338 0.000297571
       11653     2.16267     2.19338 0.000297557
       11654     2.17044     2.19338 0.000297538
       11655     2.17232     2.19337 0.000297518
       11656     2.17686     2.19337 0.000297496
       11657     2.18717     2.19337 0.000297471
       11658     2.19186     2.19337 0.000297445
       11659     2.19312     2.19337  0.00029742
       11660     2.20109     2.19337 0.000297395
       11661     2.21018     2.19337 0.000297373
       11662     2.20377     2.19337 0.000297349
       11663     2.18376     2.19337 0.000297325
       11664     2.19667     2.19337 0.000297299
       11665     2.21355     2.19338 0.000297279
       11666     2.21676     2.19338  0.00029726
       11667     2.21546     2.19338 0.000297241
       11668     2.20849     2.19338 0.000297218
       11669     2.19931     2.19338 0.000297193
       11670     2.19878     2.19338 0.000297168
       11671     2.20553     2.19338 0.000297144
       11672     2.21292     2.19338 0.000297124
       11673     2.21814     2.19339 0.000297106
       11674     2.21735     2.19339 0.000297087
       11675     2.20921     2.19339 0.000297065
       11676     2.19536     2.19339  0.00029704
       11677     2.18393     2.19339 0.000297015
       11678     2.17753     2.19339 0.000296993
       11679     2.15071     2.19338  0.00029699
       11680     2.14487     2.19338 0.000296994
       11681     2.18275     2.19338 0.000296969
       11682      2.1898     2.19338 0.000296944
       11683     2.18701     2.19338 0.000296919
       11684     2.18245     2.19338 0.000296895
       11685     2.17558     2.19338 0.000296874
       11686     2.17476     2.19337 0.000296853
       11687     2.18351     2.19337 0.000296829
       11688     2.19001     2.19337 0.000296803
       11689     2.19079     2.19337 0.000296778
       11690      2.1873     2.19337 0.000296753
       11691     2.17839     2.19337  0.00029673
       11692     2.17049     2.19337 0.000296711
       11693     2.17941     2.19337 0.000296689
       11694     2.19114     2.19337 0.000296663
       11695     2.18461     2.19337 0.000296639
       11696     2.15827     2.19336 0.000296629
       11697     2.15763     2.19336 0.000296619
       11698     2.16497     2.19336 0.000296604
       11699     2.17147     2.19336 0.000296584
       11700     2.18465     2.19336  0.00029656
       11701     2.19011     2.19336 0.000296534
       11702     2.19281     2.19336 0.000296509
       11703     2.19388     2.19336 0.000296484
       11704     2.18758     2.19336 0.000296459
       11705     2.18404     2.19335 0.000296435
       11706     2.19346     2.19335 0.000296409
       11707     2.20618     2.19336 0.000296386
       11708     2.21074     2.19336 0.000296364
       11709      2.1982     2.19336 0.000296339
       11710     2.17807     2.19336 0.000296317
       11711     2.18445     2.19336 0.000296293
       11712     2.20454     2.19336 0.000296269
       11713      2.2067     2.19336 0.000296246
       11714     2.18851     2.19336 0.000296221
       11715     2.18241     2.19336 0.000296197
       11716     2.19085     2.19336 0.000296172
       11717     2.17644     2.19335  0.00029615
       11718     2.16195     2.19335 0.000296137
       11719     2.17136     2.19335 0.000296118
       11720     2.17996     2.19335 0.000296094
       11721     2.17783     2.19335 0.000296072
       11722     2.17694     2.19335  0.00029605
       11723     2.17749     2.19334 0.000296028
       11724     2.18243     2.19334 0.000296004
       11725     2.19037     2.19334 0.000295979
       11726     2.19017     2.19334 0.000295954
       11727     2.17672     2.19334 0.000295932
       11728      2.1572     2.19334 0.000295923
       11729     2.15221     2.19334 0.000295919
       11730     2.14395     2.19333 0.000295923
       11731     2.13599     2.19333 0.000295938
       11732     2.16295     2.19332 0.000295924
       11733     2.18213     2.19332 0.000295901
       11734     2.18179     2.19332 0.000295877
       11735     2.16247     2.19332 0.000295864
       11736     2.14748     2.19332 0.000295864
       11737     2.14954     2.19331 0.000295863
       11738     2.15824     2.19331 0.000295852
       11739     2.17761     2.19331  0.00029583
       11740     2.18298     2.19331 0.000295806
       11741     2.17156      2.1933 0.000295787
       11742     2.16505      2.1933 0.000295772
       11743     2.15712      2.1933 0.000295762
       11744     2.15795      2.1933 0.000295753
       11745     2.16368     2.19329 0.000295738
       11746     2.16626     2.19329 0.000295722
       11747      2.1713     2.19329 0.000295703
       11748     2.17334     2.19329 0.000295682
       11749     2.16167     2.19328 0.000295669
       11750     2.14371     2.19328 0.000295674
       11751      2.1394     2.19328 0.000295685
       11752       2.156     2.19327 0.000295677
       11753     2.17456     2.19327 0.000295656
       11754     2.18518     2.19327 0.000295631
       11755     2.18455     2.19327 0.000295607
       11756     2.17824     2.19327 0.000295585
       11757     2.18049     2.19327 0.000295562
       11758     2.17833     2.19327 0.000295539
       11759      2.1654     2.19326 0.000295524
       11760     2.16459     2.19326 0.000295509
       11761     2.17302     2.19326 0.000295488
